,id_filma,zanr,id_rezisera,id_glumca1,id_glumca2,ocena,mesec_izlaska,br_oskara_rezisera,br_dr_nagrada_rezisera,br_oskara_glumca1,br_dr_nagrada_glumca1,br_oskara_glumca2,br_dr_nagrada_glumca2
241,tt1091191,"Action, Biography, Drama",nm0000916,nm0000242,nm2018237,7.5,January,0,3,2,22,0,3
242,tt4881806,"Action, Adventure, Sci-Fi",nm1291105,nm0695435,nm0397171,6.2,June,0,30,0,17,0,21
243,tt1790809,"Action, Adventure, Fantasy",nm1461392,nm0000136,nm0001691,6.5,May,0,4,3,76,1,45
244,tt1213663,"Comedy, Sci-Fi",nm0942367,nm0670408,nm0296545,7.0,July,0,14,0,11,0,2
245,tt1340138,"Action, Adventure, Sci-Fi",nm0851930,nm0000216,nm0164809,6.3,July,0,7,0,23,0,3
246,tt2140479,"Action, Crime, Drama",nm0640334,nm0000255,nm0447695,7.3,November,0,4,2,71,1,18
247,tt3040964,"Adventure, Drama, Family",nm0269463,nm5888481,nm0000195,7.4,April,0,9,0,0,1,53
248,tt2302755,"Action, Thriller",nm0298807,nm0124930,nm0001173,6.5,March,0,5,0,4,0,7
249,tt0401729,"Action, Adventure, Sci-Fi",nm0004056,nm2018237,nm1211488,6.6,March,2,34,0,3,0,0
250,tt1650554,"Action, Comedy, Crime",nm0905592,nm1093951,nm1631269,6.5,September,0,8,0,4,0,28
251,tt2316204,"Horror, Sci-Fi, Thriller",nm0000631,nm1055413,nm2239702,6.4,May,4,44,2,78,0,3
252,tt0955308,"Action, Adventure, Drama",nm0000631,nm0000128,nm0000949,6.6,May,4,44,1,36,2,155
253,tt1302011,"Animation, Action, Adventure",nm0950775,nm0085312,nm0001401,7.2,June,1,4,0,13,1,56
254,tt2397535,"Action, Drama, Sci-Fi",nm1294961,nm0000160,nm3512758,7.5,August,0,5,4,67,0,7
255,tt1343727,"Action, Crime, Sci-Fi",nm0871428,nm0881631,nm1880888,7.1,October,0,3,0,8,0,2
256,tt2024469,"Action, Mystery, Thriller",nm1429471,nm0000553,nm0000194,6.9,March,0,0,1,22,1,114
257,tt0448115,"Action, Adventure, Comedy",nm2497546,nm1157048,nm0835016,7.1,April,0,5,0,3,0,3
258,tt1401152,"Action, Thriller",nm1429471,nm0000553,nm1208167,6.8,April,0,0,1,22,0,17
259,tt1077368,"Comedy, Fantasy, Horror",nm0000318,nm0000136,nm0000201,6.2,May,2,27,3,76,3,25
260,tt3110958,"Action, Adventure, Comedy",nm0160840,nm0251986,nm0749263,6.5,June,0,2,1,21,3,31
261,tt3076658,"Drama, Sport",nm3363032,nm0430107,nm0000230,7.6,January,0,48,0,40,3,61
262,tt3606756,"Animation, Action, Adventure",nm0083348,nm0005266,nm0000456,7.6,June,2,32,0,5,1,44
263,tt0429493,"Action, Adventure, Thriller",nm0138620,nm0000553,nm0177896,6.7,June,0,4,1,22,8,55
264,tt1817273,"Crime, Drama, Thriller",nm0161834,nm0331516,nm0177896,7.3,April,0,10,2,37,8,55
265,tt4034228,Drama,nm0518836,nm0000729,nm0931329,7.8,December,1,66,1,66,4,49
266,tt0443272,"Biography, Drama, History",nm0000229,nm0000358,nm0000398,7.3,November,3,189,3,144,2,43
267,tt1385826,"Romance, Sci-Fi, Thriller",nm1079776,nm0000354,nm1289434,7.0,March,0,0,1,34,0,21
268,tt1959490,"Action, Adventure, Drama",nm0004716,nm0000128,nm0000124,5.7,March,1,41,1,36,1,14
269,tt1386588,"Action, Comedy, Crime",nm0570912,nm0002071,nm0000242,6.6,October,1,31,0,16,2,22
270,tt0803096,"Action, Adventure, Fantasy",nm1512910,nm1379938,nm1745736,6.8,June,0,14,0,0,0,0
271,tt1931533,"Comedy, Crime",nm1732981,nm0268199,nm0000437,7.2,February,1,53,0,15,3,29
272,tt1601913,"Action, Adventure, Drama",nm0138620,nm0000553,nm0000551,6.8,January,0,4,1,22,0,7
273,tt1386703,"Action, Adventure, Sci-Fi",nm0936482,nm0268199,nm0940158,6.3,August,0,0,0,15,0,0
274,tt1706593,"Drama, Sci-Fi, Thriller",nm2503633,nm2851530,nm3887625,7.0,February,0,0,0,2,0,3
275,tt7653254,"Comedy, Drama, Romance",nm0000876,nm3485845,nm0424060,8.0,December,3,47,2,57,2,61
276,tt2277860,"Animation, Adventure, Comedy",nm0004056,nm0001122,nm0000983,7.3,June,2,34,0,93,1,28
277,tt4925292,"Comedy, Drama",nm1950086,nm1519680,nm0582418,7.4,December,3,64,4,67,1,46
278,tt1440129,"Action, Adventure, Sci-Fi",nm0000916,nm0002907,nm2395937,5.8,April,0,3,0,12,0,2
279,tt7784604,"Drama, Horror, Mystery",nm4170048,nm0001057,nm8412536,7.3,June,0,19,1,49,0,0
280,tt4550098,"Drama, Thriller",nm1053530,nm0010736,nm0350453,7.5,December,0,11,6,71,1,36
281,tt1192628,"Animation, Adventure, Comedy",nm0893659,nm0000136,nm0279545,7.2,March,1,8,3,76,0,4
282,tt3263904,"Biography, Drama",nm0000142,nm0000158,nm0001173,7.4,September,4,150,2,88,0,7
283,tt1092026,"Adventure, Comedy, Sci-Fi",nm0609549,nm0670408,nm0296545,7.0,February,0,8,0,11,0,2
284,tt1485796,"Biography, Drama, Musical",nm1243905,nm0413168,nm0931329,7.6,December,0,2,1,31,4,49
285,tt1033575,"Comedy, Drama",nm0668247,nm0000123,nm0940362,7.3,March,2,81,2,91,0,35
286,tt1673434,"Adventure, Drama, Fantasy",nm0174374,nm0829576,nm1500155,5.5,November,1,18,0,52,0,47
287,tt1655442,"Comedy, Drama, Romance",nm0371890,nm0241121,nm0067367,7.9,October,1,56,1,23,1,15
288,tt0978764,"Action, Adventure, Fantasy",nm0811583,nm0115161,nm1227814,6.0,March,0,5,0,5,0,11
289,tt1823672,"Action, Crime, Drama",nm0088955,nm1663205,nm2353862,6.8,March,1,14,0,0,1,19
290,tt3079380,"Action, Comedy, Crime",nm0082450,nm0565250,nm0126284,7.0,June,0,8,2,37,0,13
291,tt2229499,"Comedy, Drama, Romance",nm0330687,nm0330687,nm0424060,6.5,September,0,22,0,22,2,61
292,tt1375670,Comedy,nm0240797,nm0001191,nm0000161,5.9,September,0,0,0,63,1,17
293,tt1855199,"Action, Crime, Drama",nm0043742,nm0350453,nm0671567,7.6,September,0,0,1,36,0,13
294,tt1212450,"Crime, Drama",nm0384825,nm0362766,nm0479471,7.3,August,0,4,1,18,0,16
295,tt1464540,"Action, Adventure, Sci-Fi",nm0142286,nm1641117,nm0648249,6.1,February,0,0,0,7,0,4
296,tt1325004,"Drama, Fantasy, Romance",nm1720541,nm0829576,nm1500155,5.0,June,0,4,0,52,0,47
297,tt1001526,"Animation, Action, Comedy",nm0569891,nm0002071,nm1706767,7.2,December,1,0,0,16,2,8
298,tt2660888,"Action, Adventure, Sci-Fi",nm0510912,nm1517976,nm0704270,7.1,July,0,3,0,7,0,10
299,tt1211956,"Action, Thriller",nm0405632,nm0000230,nm0000216,6.7,November,0,5,3,61,0,23
300,tt3450958,"Action, Adventure, Drama",nm0716257,nm0785227,nm0000437,7.4,July,0,2,0,41,3,29
301,tt0437086,"Action, Adventure, Sci-Fi",nm0001675,nm4023073,nm0910607,7.3,February,0,39,0,3,2,83
302,tt3065204,"Horror, Mystery, Thriller",nm1490123,nm0267812,nm0933940,7.3,June,0,14,1,21,0,3
303,tt1243957,"Action, Romance, Thriller",nm0003697,nm0000136,nm0001401,6.0,December,0,60,3,76,1,56
304,tt6139732,"Adventure, Family, Fantasy",nm0005363,nm0000226,nm4565815,7.0,May,0,8,2,66,0,0
305,tt1324999,"Adventure, Drama, Fantasy",nm0174374,nm0829576,nm1500155,4.9,November,1,18,0,52,0,47
306,tt0837562,"Animation, Comedy, Family",nm0850733,nm0001191,nm0416673,7.1,September,0,3,0,63,0,0
307,tt1731141,"Action, Adventure, Fantasy",nm0004303,nm0000148,nm2633535,6.6,November,0,29,1,42,0,5
308,tt6857112,"Horror, Mystery, Thriller",nm1443502,nm2143282,nm6328300,6.9,March,1,100,1,91,0,3
309,tt1210819,"Action, Adventure, Western",nm0893659,nm0000136,nm2309517,6.4,July,1,8,3,76,0,9
310,tt1922777,"Horror, Mystery, Thriller",nm0220600,nm0000160,nm1628115,6.8,October,0,0,4,67,0,0
311,tt1564367,"Comedy, Romance",nm0240797,nm0001191,nm0000098,6.4,February,0,0,0,63,0,42
312,tt4046784,"Action, Adventure, Horror",nm1226871,nm3729721,nm2546012,6.3,September,0,2,0,12,0,0
313,tt1588173,"Comedy, Horror, Romance",nm1349522,nm0396558,nm1954240,6.8,February,0,9,0,11,0,0
314,tt4160708,"Crime, Horror, Thriller",nm1793079,nm0002332,nm3994408,7.1,August,0,0,0,7,0,0
315,tt4123430,"Adventure, Family, Fantasy",nm0946734,nm1519666,nm2239702,6.6,November,0,15,1,21,0,3
316,tt2361509,"Comedy, Drama",nm0583600,nm0000134,nm0004266,7.1,September,1,6,2,61,1,68
317,tt7349662,"Biography, Comedy, Crime",nm0000490,nm0913475,nm3485845,7.5,August,1,83,0,7,2,57
318,tt2908446,"Action, Adventure, Sci-Fi",nm0777881,nm0940362,nm5052065,6.2,March,0,15,0,35,0,9
319,tt2381941,"Comedy, Crime, Drama",nm0275629,nm0000226,nm3053338,6.6,February,0,2,2,66,2,20
320,tt1798684,"Action, Drama, Sport",nm0298807,nm0350453,nm1046097,7.4,July,0,5,1,36,1,22
321,tt2209764,"Action, Drama, Sci-Fi",nm0002892,nm0000136,nm0356017,6.3,April,1,26,3,76,0,11
322,tt3464902,"Comedy, Drama, Romance",nm0487166,nm0268199,nm0001838,7.2,October,3,53,0,15,1,43
323,tt0983193,"Animation, Action, Adventure",nm0000229,nm0068260,nm0785227,7.3,November,3,189,0,19,0,41
324,tt1234721,"Action, Crime, Sci-Fi",nm0655683,nm1172478,nm0000198,6.1,February,0,53,0,0,1,59
325,tt1124035,"Drama, Thriller",nm0000123,nm0316079,nm0000123,7.1,October,2,91,1,46,2,91
326,tt1189340,"Crime, Drama, Mystery",nm1026778,nm0000190,nm0000673,7.3,March,0,0,1,48,1,26
327,tt1411238,"Comedy, Romance",nm0718645,nm0000204,nm0005110,6.2,February,1,7,1,93,0,19
328,tt5727208,"Crime, Drama, Thriller",nm1509478,nm0001191,nm9681752,7.4,December,0,21,0,63,0,0
329,tt3741834,"Biography, Drama",nm0204628,nm2353862,nm0000173,8.0,January,0,17,1,19,1,100
330,tt8367814,"Action, Comedy, Crime",nm0005363,nm0000190,nm0402271,7.8,January,0,8,1,48,0,3
331,tt2126355,"Action, Adventure, Thriller",nm0679031,nm0425005,nm0001303,6.1,May,0,0,0,14,0,3
332,tt1424381,"Action, Adventure, Sci-Fi",nm0030735,nm0004778,nm0000401,6.4,July,0,10,1,13,1,26
333,tt2293640,"Animation, Adventure, Comedy",nm0049633,nm0000113,nm0358316,6.4,July,0,0,1,76,0,16
334,tt3402236,"Crime, Drama, Mystery",nm0000110,nm0000110,nm0004851,6.5,November,5,33,5,33,1,59
335,tt3235888,"Horror, Mystery, Thriller",nm1379002,nm2140860,nm1507857,6.8,March,0,16,0,4,0,0
336,tt5726616,"Drama, Romance",nm0345174,nm2309517,nm3154303,7.9,January,1,26,0,9,1,40
337,tt4196776,"Action, Thriller",nm0339030,nm0000354,nm0000169,6.6,July,1,38,1,34,1,42
338,tt0409847,"Action, Sci-Fi, Thriller",nm0269463,nm0185819,nm0000148,6.0,August,0,9,0,14,1,42
339,tt6105098,"Animation, Adventure, Drama",nm0269463,nm2255973,nm0461498,6.9,July,0,9,0,35,0,83
340,tt1321870,"Action, Crime, Drama",nm0281508,nm0000576,nm0331516,6.7,January,0,0,2,72,2,37
341,tt5442430,"Horror, Sci-Fi, Thriller",nm1174251,nm0350453,nm0272581,6.6,March,0,3,1,36,0,7
342,tt2674426,"Drama, Romance",nm4824763,nm3592338,nm3510471,7.4,June,0,0,0,8,0,3
343,tt2334879,"Action, Drama, Thriller",nm0000386,nm1475594,nm0004937,6.4,June,0,19,0,21,1,50
344,tt1436562,"Animation, Adventure, Comedy",nm0757858,nm0251986,nm0004266,6.9,April,2,2,1,21,1,68
345,tt1599348,"Action, Thriller",nm1174251,nm0000243,nm0005351,6.7,February,0,3,2,82,0,18
346,tt6823368,"Drama, Sci-Fi, Thriller",nm0796117,nm0564215,nm0000246,6.7,January,2,16,0,19,0,20
347,tt2704998,"Action, Comedy, Crime",nm0197855,nm0000867,nm1046097,6.9,February,0,0,0,15,1,22
348,tt7349950,"Drama, Fantasy, Horror",nm0615592,nm1567113,nm0564215,6.5,September,0,11,2,85,0,19
349,tt1289401,"Action, Comedy, Fantasy",nm0082450,nm0565250,nm1325419,6.6,July,0,8,2,37,1,13
350,tt4630562,"Action, Adventure, Crime",nm0336620,nm0004874,nm0005458,6.7,April,0,7,0,7,0,0
351,tt1605630,Comedy,nm1375358,nm0004755,nm0004989,6.7,April,0,0,0,4,0,5
352,tt2582782,"Action, Crime, Drama",nm0533284,nm1517976,nm0004936,7.6,August,0,23,0,7,0,8
353,tt2184339,"Horror, Thriller",nm0218621,nm0000160,nm0372176,5.7,June,0,0,4,67,0,8
354,tt1291150,"Action, Adventure, Comedy",nm0509448,nm1083271,nm0004715,5.8,August,0,2,0,7,0,12
355,tt1980209,"Action, Comedy, Crime",nm0000881,nm0000242,nm0425005,6.4,June,0,9,2,22,0,14
356,tt5362988,"Crime, Drama, Mystery",nm0792263,nm2080328,nm0719637,7.7,August,1,21,0,0,2,34
357,tt1623205,"Adventure, Family, Fantasy",nm0000600,nm0290556,nm0931329,6.3,March,0,14,1,51,4,49
358,tt1649419,"Drama, History, Thriller",nm1291105,nm0915208,nm0000191,7.6,October,0,30,2,59,0,30
359,tt4846340,"Biography, Drama, History",nm0577647,nm0378245,nm0818055,7.8,January,2,4,1,35,1,38
360,tt1606378,"Action, Thriller",nm0601382,nm0000246,nm2541974,5.3,February,0,0,0,20,0,0
361,tt4263482,"Drama, Horror, Mystery",nm3211470,nm5896355,nm0408591,6.9,February,0,22,0,10,0,0
362,tt1979376,"Animation, Adventure, Comedy",nm2155757,nm0000158,nm0000741,7.8,June,1,13,2,88,0,22
363,tt2719848,"Action, Adventure, Biography",nm0466349,nm0164809,nm7583273,7.1,September,0,34,0,3,0,0
364,tt1272878,"Action, Crime, Thriller",nm0466349,nm0000243,nm0000242,6.7,September,0,34,2,82,2,22
365,tt1219827,"Action, Crime, Drama",nm2782185,nm0424060,nm1561982,6.3,March,0,0,2,61,0,5
366,tt1428538,"Action, Fantasy, Horror",nm2482088,nm0719637,nm2605345,6.1,February,0,7,2,34,0,2
367,tt2935510,"Adventure, Drama, Mystery",nm0336695,nm0000093,nm0000169,6.5,September,0,8,2,117,1,42
368,tt2883512,"Adventure, Comedy, Drama",nm0269463,nm0269463,nm0000375,7.3,June,0,9,0,9,2,41
369,tt8772262,"Drama, Horror, Mystery",nm4170048,nm6073955,nm2930503,7.1,July,0,19,1,34,0,7
370,tt1284575,"Comedy, Romance",nm0440458,nm0000139,nm0781981,5.6,June,0,0,0,29,0,7
371,tt2334873,Drama,nm0000095,nm0000949,nm0000285,7.3,August,4,140,2,155,1,46
372,tt1815862,"Action, Adventure, Sci-Fi",nm0796117,nm1535523,nm0219292,4.8,June,2,16,0,10,0,2
373,tt1667889,"Animation, Adventure, Comedy",nm0553942,nm0005380,nm0001459,6.6,June,0,0,0,15,0,3
374,tt1972591,"Action, Adventure, Drama",nm0005363,nm0402271,nm2793591,6.7,May,0,8,0,3,0,3
375,tt0985694,"Action, Crime, Fantasy",nm0542450,nm0001803,nm0735442,6.6,September,0,0,0,10,0,11
376,tt0993842,"Action, Drama, Thriller",nm0942504,nm1519680,nm0000949,6.8,April,0,11,4,67,2,155
377,tt1899353,"Action, Thriller",nm2153088,nm3299397,nm1146705,7.6,March,0,10,0,0,0,0
378,tt0481499,"Animation, Adventure, Comedy",nm0210320,nm0000115,nm0005351,7.2,May,1,0,1,44,0,18
379,tt5109784,"Drama, Horror, Mystery",nm0004716,nm2225369,nm0000849,6.6,September,1,41,1,118,1,103
380,tt1365519,"Action, Adventure, Fantasy",nm1012385,nm2539953,nm0922035,6.3,March,0,0,1,51,0,9
381,tt2234155,Comedy,nm0506613,nm0000681,nm0005562,6.3,June,1,4,0,7,1,15
382,tt1636826,Comedy,nm1294036,nm3287038,nm3967796,6.6,April,0,0,0,2,0,0
383,tt3553976,"Comedy, Drama",nm0743671,nm0001557,nm1126657,7.9,August,0,9,3,42,0,7
384,tt1959563,"Action, Comedy, Crime",nm0400850,nm0005351,nm0000168,6.9,August,0,2,0,18,1,39
385,tt2094766,"Action, Adventure, Sci-Fi",nm0997291,nm1055413,nm0182839,5.7,December,0,8,2,78,1,78
386,tt0477080,"Action, Thriller",nm0001716,nm0000243,nm1517976,6.8,November,0,4,2,82,0,7
387,tt2404435,"Action, Adventure, Western",nm0298807,nm0000243,nm0695435,6.9,September,0,5,2,82,0,17
388,tt2637276,Comedy,nm0532235,nm0000242,nm0532235,6.3,June,1,24,2,22,1,24
389,tt1606389,"Drama, Romance",nm1302591,nm1046097,nm1475594,6.8,February,0,3,1,22,0,21
390,tt1120985,"Drama, Romance",nm0161834,nm0331516,nm0931329,7.4,January,0,10,2,37,4,49
391,tt0892791,"Animation, Adventure, Comedy",nm0593610,nm0000196,nm0000139,6.3,May,0,6,0,28,0,29
392,tt5164214,"Action, Comedy, Crime",nm0002657,nm0000113,nm0000949,6.9,June,4,8,1,76,2,155
393,tt1723811,Drama,nm2588606,nm1055413,nm1659547,7.2,January,1,84,2,78,1,44
394,tt2709768,"Animation, Adventure, Comedy",nm0719208,nm0127373,nm0832314,6.5,August,2,0,0,25,0,7
395,tt1458175,"Action, Crime, Drama",nm0353673,nm0000128,nm0006969,7.4,November,2,48,1,36,0,13
396,tt7975244,"Action, Adventure, Comedy",nm0440458,nm0425005,nm0085312,6.7,December,0,0,0,14,0,13
397,tt1646987,"Action, Adventure, Fantasy",nm0509448,nm0941777,nm0000553,5.7,March,0,2,0,6,1,22
398,tt0758752,"Comedy, Drama, Romance",nm0001880,nm0350453,nm0004266,6.7,January,1,24,1,36,1,68
399,tt2053463,"Crime, Drama, Mystery",nm0001752,nm1913734,nm1475594,7.1,February,1,31,2,27,0,21
400,tt1013743,"Action, Adventure, Comedy",nm0003506,nm0000129,nm0000139,6.3,July,2,11,3,53,0,29
401,tt9243946,"Action, Crime, Drama",nm0319213,nm0666739,nm0052186,7.3,October,0,12,0,20,0,8
402,tt5580036,"Biography, Comedy, Drama",nm0318916,nm3053338,nm1659221,7.5,January,0,5,2,20,0,0
403,tt1398426,"Biography, Drama, History",nm0336620,nm6578009,nm3659660,7.8,August,0,7,0,4,0,2
404,tt1617661,"Action, Adventure, Sci-Fi",nm0905154,nm1475594,nm0005109,5.3,February,0,12,0,21,0,14
405,tt2446042,"Action, Thriller",nm0576298,nm0000553,nm0001845,6.0,January,0,2,1,22,1,57
406,tt1872194,"Crime, Drama",nm0229694,nm0000375,nm0000380,7.4,October,0,0,2,41,1,58
407,tt0829150,"Action, Drama, Fantasy",nm2411495,nm1812656,nm1002641,6.3,October,0,0,0,0,0,2
408,tt0814255,"Adventure, Family, Fantasy",nm0001060,nm0503567,nm0571727,5.9,February,1,6,0,7,0,3
409,tt2557490,"Comedy, Western",nm0532235,nm0532235,nm0000234,6.1,May,1,24,1,24,1,65
410,tt2005151,"Biography, Comedy, Crime",nm0680846,nm1706767,nm1886602,7.1,August,4,20,2,8,0,4
411,tt1596350,"Action, Comedy, Romance",nm0629334,nm0000702,nm1517976,6.3,February,0,2,1,54,0,7
412,tt1700841,"Animation, Adventure, Comedy",nm0862911,nm0736622,nm1325419,6.1,August,0,0,0,12,1,13
413,tt2406566,"Action, Thriller",nm0500610,nm0000234,nm0564215,6.7,July,0,3,1,65,0,19
414,tt1217613,"Action, Sci-Fi",nm0509448,nm0001173,nm0735442,5.7,March,0,2,0,7,0,11
415,tt1596365,"Drama, Fantasy, Horror",nm1220140,nm0705356,nm0005216,6.4,February,0,2,0,15,2,9
416,tt6723592,"Action, Sci-Fi",nm0634240,nm0913475,nm1500155,7.7,September,5,139,0,7,0,47
417,tt1583421,"Action, Adventure, Sci-Fi",nm0160840,nm0425005,nm1475594,5.8,March,0,2,0,14,0,21
418,tt4776998,"Action, Adventure, Drama",nm0313623,nm1209966,nm3114649,6.0,April,1,12,0,20,0,0
419,tt2345759,"Action, Adventure, Fantasy",nm0476064,nm0000129,nm1154749,5.4,June,0,3,3,53,0,0
420,tt1964418,"Action, Adventure, Family",nm0083348,nm0000123,nm1429380,6.4,May,2,32,2,91,0,3
421,tt4555426,"Biography, Drama, History",nm0942504,nm0000198,nm4141252,7.4,December,0,11,1,59,0,4
422,tt1226229,"Adventure, Comedy, Music",nm0831557,nm1706767,nm1258970,6.4,June,0,2,2,8,0,5
423,tt5083738,"Biography, Comedy, Drama",nm0487166,nm1469236,nm1297015,7.5,December,3,53,1,78,1,72
424,tt2333784,"Action, Adventure, Thriller",nm0400850,nm0000230,nm0005458,6.1,August,0,2,3,61,0,0
425,tt1229340,Comedy,nm0570912,nm0002071,nm0000775,6.3,December,1,31,0,16,0,15
426,tt3631112,"Crime, Drama, Mystery",nm0853238,nm1289434,nm2247245,6.5,October,0,13,0,21,0,4
427,tt5519340,"Action, Fantasy, Thriller",nm0043742,nm0000226,nm0249291,6.3,December,0,0,2,66,0,20
428,tt0478304,"Drama, Fantasy",nm0000517,nm0000093,nm0000576,6.8,May,3,47,2,117,2,72
429,tt1355683,"Biography, Crime, Drama",nm0178376,nm0000136,nm1212722,6.9,October,0,3,3,76,1,32
430,tt1935179,Drama,nm2158772,nm0000190,nm4446467,7.4,May,0,25,1,48,0,10
431,tt1488555,"Comedy, Fantasy",nm0229694,nm0000867,nm0005351,6.3,August,0,0,0,15,0,18
432,tt1628841,"Action, Adventure, Sci-Fi",nm0000386,nm2955013,nm0000156,5.2,June,0,19,0,6,1,11
433,tt1213641,"Biography, Drama, History",nm3227090,nm0331516,nm2946516,7.3,October,1,76,2,37,0,2
434,tt6806448,"Action, Adventure, Thriller",nm0500610,nm0425005,nm0005458,6.4,August,0,3,0,14,0,0
435,tt2873282,"Action, Drama, Thriller",nm1349376,nm2225369,nm0249291,6.6,March,0,5,1,118,0,20
436,tt0918940,"Action, Adventure, Drama",nm0946734,nm0002907,nm4920741,6.2,July,0,15,0,12,0,0
437,tt0810819,"Biography, Drama, Romance",nm0393799,nm1519666,nm2539953,7.1,January,1,35,1,21,1,51
438,tt2369135,"Action, Crime, Thriller",nm0915304,nm0666739,nm1002641,6.4,March,0,0,0,20,0,2
439,tt1277953,"Animation, Adventure, Comedy",nm0201509,nm0001774,nm0000586,6.8,June,0,7,0,14,0,7
440,tt2404463,"Action, Comedy, Crime",nm0082450,nm0000113,nm0567912,6.6,July,0,8,1,76,0,0
441,tt1231587,"Comedy, Sci-Fi",nm0684336,nm0000131,nm1117791,6.4,March,0,0,0,7,0,0
442,tt1220634,"Action, Adventure, Horror",nm0027271,nm0000170,nm0005123,5.8,September,0,2,0,3,0,4
443,tt1155076,"Action, Drama, Family",nm0958969,nm0000329,nm1535523,6.2,September,0,2,0,46,0,10
444,tt2239822,"Action, Adventure, Fantasy",nm0000108,nm2851530,nm5353321,6.5,July,0,28,0,2,0,4
445,tt1253864,"Action, Drama, Fantasy",nm0802248,nm0147147,nm0000620,6.0,November,0,6,0,3,1,39
446,tt1821694,"Action, Adventure, Comedy",nm0661751,nm0000246,nm0000545,6.6,July,1,6,0,20,1,2
447,tt1469304,"Action, Comedy, Crime",nm1164861,nm0425005,nm1374980,5.5,May,0,2,0,14,0,34
448,tt1528100,"Action, Adventure, Drama",nm0000631,nm0000288,nm0249291,6.0,December,4,44,1,78,0,20
449,tt1661199,"Drama, Family, Fantasy",nm0000110,nm4141252,nm0000949,6.9,March,5,33,0,4,2,155
450,tt1216475,"Animation, Adventure, Comedy",nm0005124,nm0005562,nm1249256,6.1,June,1,36,1,15,0,0
451,tt1489889,"Action, Comedy, Crime",nm1098493,nm0425005,nm0366389,6.3,June,0,0,0,14,0,17
452,tt2170439,"Comedy, Crime",nm1890845,nm0000867,nm0837177,6.3,November,0,0,0,15,0,0
453,tt3062096,"Action, Adventure, Crime",nm0000165,nm0000158,nm0428065,6.2,October,2,37,2,88,1,12
454,tt3532216,"Action, Biography, Comedy",nm0510731,nm0000129,nm1727304,7.2,September,0,2,3,53,0,5
455,tt3569230,"Biography, Crime, Drama",nm0001338,nm0362766,nm0115161,6.9,November,1,31,1,18,0,5
456,tt1288558,"Fantasy, Horror, Thriller",nm1793079,nm3994408,nm2057036,6.5,April,0,0,0,0,0,0
457,tt7713068,"Action, Adventure, Comedy",nm4014166,nm3053338,nm0001609,6.1,February,0,8,2,20,1,7
458,tt6499752,"Action, Sci-Fi, Thriller",nm1191481,nm1334869,nm2177933,7.5,June,0,5,0,0,0,0
459,tt1446192,"Animation, Action, Adventure",nm0709056,nm0413168,nm0000285,7.3,November,1,16,1,31,1,46
460,tt0990407,"Action, Comedy, Crime",nm0327273,nm0736622,nm1727100,5.8,January,1,30,0,12,0,5
461,tt1935859,"Adventure, Drama, Family",nm0000318,nm1200692,nm2633535,6.7,September,2,27,0,5,0,5
462,tt2226417,"Horror, Mystery, Thriller",nm1490123,nm0933940,nm0126284,6.6,September,0,14,0,3,0,13
463,tt1051906,"Drama, Horror, Mystery",nm1191481,nm0005253,nm2719825,7.1,February,0,5,0,29,0,0
464,tt1411250,"Action, Adventure, Sci-Fi",nm0878638,nm0004874,nm0881631,6.4,September,0,0,0,7,0,8
465,tt1560747,Drama,nm0000759,nm0000450,nm0001618,7.2,March,8,80,1,91,1,67
466,tt1655441,"Drama, Fantasy, Romance",nm1767218,nm0515116,nm0401264,7.2,April,0,2,0,8,0,2
467,tt2080374,"Biography, Drama",nm0000965,nm1055413,nm0000701,7.2,November,1,83,2,78,1,90
468,tt0963966,"Action, Adventure, Family",nm0005509,nm0000115,nm0059431,6.1,July,0,0,1,44,0,5
469,tt6565702,"Action, Adventure, Sci-Fi",nm1334526,nm0564215,nm1055413,5.8,June,1,4,0,19,2,78
470,tt0458481,"Action, Crime, Thriller",nm0588340,nm0000620,nm0004695,6.5,August,0,2,1,39,0,15
471,tt0938283,"Action, Adventure, Family",nm0796117,nm3226241,nm2443758,4.0,August,2,16,0,0,0,0
472,tt1279935,"Comedy, Crime, Romance",nm0506613,nm0136797,nm0275486,6.3,April,1,4,1,35,0,52
473,tt1502712,"Action, Adventure, Sci-Fi",nm2503633,nm1886602,nm0544718,4.3,August,0,0,0,4,0,2
